logMmol dlogMmol logSFR dlogSFR
7.13467608773006 0.22907137282211673 -3.362212974799395 0.2961081106267571
7.582145785725952 0.10187094209004179 -3.015319089390753 0.23149649847706136
7.684949762717762 0.08319650269923877 -2.297140880409793 0.10329419286730737
7.889936650013778 0.05427833530630991 -1.6368682489774558 0.07112092398113555
7.802498401625407 0.06769975433183166 -2.109730309312831 0.11658934806394594
7.181566807015338 0.276234141827722 -2.680344884263308 0.15084956428614957
7.109782375833223 0.2875575685675821 -2.9300423119123313 0.18956372863788332
7.233039371079913 0.17842881580978 -2.668130669477454 0.1759032845468757
7.374456839332353 0.16176955109352362 -2.8676832722554564 0.27553264771313385
7.852483516930766 0.05492300634514314 -2.8284551882073803 0.25427393847421575
7.716471157038163 0.07292946852826133 -2.763865620935431 0.2169109208009675
7.17062534030325 0.24683638457916382 -3.1127370479073586 0.21988385854860376
6.948523217023496 0.4017245737608198 -20.0 -20.0
7.1037302945077325 0.22248568125412993 -20.0 -20.0
6.6466265341652875 0.48519038493433586 -20.0 -20.0
6.641583484654491 0.4337832385438371 -20.0 -20.0
6.816118159240729 0.29088908900106214 -20.0 -20.0
6.221851554828128 0.49243584180128547 -20.0 -20.0
6.647782708594264 0.42712892933021035 -2.640737133127975 0.15613692918870564
6.712653697284031 0.39094043258029376 -2.473174359254431 0.11151808374664694
6.920804606865947 0.3549357556543356 -3.086209824744686 0.2301879527590823
6.855348100171627 0.4548536304436599 -2.774212688572791 0.1716443504544867
7.224270417303474 0.2513342023930286 -2.1411710315043084 0.08034009280394161
7.638091624730435 0.09943351223352669 -1.721230481043136 0.06251621210657403
7.617972130015567 0.10389972131058835 -1.8101922133931998 0.062456725431331996
7.256577884216554 0.23804272075039357 -2.0669716739770965 0.07409143312363774
7.343550089515479 0.18482449365647527 -2.7373509747626694 0.16246401447785297
7.307622127174916 0.1783962194555027 -2.4754293156358154 0.15278612137507042
6.782988154911915 0.3635840743273749 -3.447562245934772 0.32714445200518655
7.392224417182413 0.14675893199851023 -2.9515111790955344 0.42438822336053583
7.650350820870676 0.08155728047648873 -3.44655326192859 0.5226056962652453
7.173062976346621 0.24467171190598883 -20.0 -20.0
6.845915121304072 0.393987883930189 -20.0 -20.0
6.850833619004072 0.26519837149994846 -20.0 -20.0
6.646654602814311 0.41925894769530736 -20.0 -20.0
6.737557445233337 0.43946547121460827 -3.0712447479185343 0.1717675566155935
7.020944094067032 0.3301874796822722 -2.410885530626432 0.09471335736257655
7.5328182448413035 0.12559795291560252 -2.557570907880963 0.14438364193229242
7.662243628709109 0.09292478785220828 -2.4718340175699476 0.12330939455620997
7.000477943786866 0.4249847255810616 -2.6311527611720593 0.14654010574132215
7.143575009972001 0.3102544772098554 -2.7650058936313298 0.15317160760165244
7.267190518490223 0.20799364262791173 -2.744351661324476 0.16953505631859053
7.179063959438992 0.23527646884450334 -3.192910195035976 0.23556608321904404
6.985386313531085 0.35998943485346324 -2.8158154555205863 0.20254876367864497
7.12669125838945 0.2413671643979293 -2.6853467804393145 0.136769657735894
6.862411724326864 0.483821587900986 -3.575032325241146 0.4069137528329178
7.324151172497102 0.18028725915634025 -3.8478417863548553 0.6395829226488705
7.206374554933193 0.22621896878320202 -20.0 -20.0
6.910709595976471 0.39865739408063067 -20.0 -20.0
7.121386155715052 0.3459203720316378 -1.8311270768888552 0.04858036444578625
7.089688050944372 0.3586131859144928 -2.3937339952302037 0.13708839249428315
7.581036697624612 0.11406613713825071 -2.855666236888398 0.2027336653237795
7.798503996084648 0.06739927679675041 -1.9708489972016212 0.07370696447765467
7.464934286530315 0.14423480745337267 -1.9628520106913467 0.06049056892208203
7.273703393167686 0.2321314725920161 -2.5415229458452724 0.1126935907544202
7.240128667538327 0.2369045576905713 -2.568606447261424 0.1554203185435069
7.351381557511664 0.1655090659173654 -2.512335593303382 0.15192733996211807
