halo_idx,track_id,logM,logR,compactness,DoR_matched,DoR_matched_flag
2512480,2512480,9.688886,0.36536366,9.140841,,0
2921639,2921639,9.605958,0.5303619,8.810415,,0
2974790,2974790,9.024912,0.66924155,8.0210495,,0
4417468,4417468,9.152345,0.49896562,8.403896,,0
5086956,5086956,9.185382,0.44478297,8.518208,,0
8121471,8121471,9.607531,0.46455345,8.910701,,0
391996,391996,10.626572,0.60430074,9.72012,,0
392176,392176,10.242821,0.6188866,9.314491,,0
2511717,2511717,9.732992,0.45069182,9.056954,,0
44674,44674,10.342051,0.38217717,9.7687845,,0
44682,44682,10.75171,0.61728996,9.825775,,0
78148,78148,9.598542,0.45825508,8.9111595,,0
121195,121195,9.746119,0.4483379,9.073611,,0
270053,270053,10.527554,0.6628074,9.533342,,0
270093,270093,10.000629,0.36393273,9.45473,,0
796541,796541,9.984678,0.58276105,9.110537,,0
392772,392772,10.224505,0.60430074,9.318054,,0
6600,6600,10.566054,0.4622737,9.872643,,0
1110647,1110647,9.379975,0.551807,8.552265,,0
1523216,1523216,9.35121,0.3842338,8.774858,,0
801685,801685,10.396363,0.38011074,9.826197,,0
3387965,3387965,9.018358,0.44951645,8.344084,,0
121583,121583,10.098723,0.36321548,9.5539,,0
272162,272162,10.512188,0.3280943,10.020046,,0
9785626,9785626,9.245959,0.78503686,8.068404,,0
809093,809093,9.871437,0.28302807,9.446895,,0
1543883,1543883,10.087087,0.35231212,9.558619,,0
186809,186809,10.05244,0.36033458,9.511938,,0
9265045,9265045,9.747637,0.6474131,8.776517,,0
402972,402972,10.194145,0.64291257,9.229776,,0
574605,574605,10.595864,0.44537747,9.927798,,0
811131,811131,10.121101,0.4942134,9.379782,,0
2087214,2087214,10.47916,0.43697926,9.823691,,0
2087326,2087326,9.223112,0.26043347,8.832462,,0
4454917,4454917,10.171897,0.64815867,9.199659,,0
80949,80949,10.088472,0.49261773,9.3495455,,0
124473,124473,9.419234,0.3780344,8.852182,,0
187441,187441,11.020325,0.82150984,9.78806,,0
277334,277334,9.780471,0.65700704,8.79496,,0
578476,578476,9.924485,0.50106114,9.172894,,0
579069,579069,10.575169,0.638365,9.617621,,0
813234,813234,9.581103,0.4668213,8.880872,,0
813345,813345,9.465153,0.34413865,8.948945,,0
1554930,1554930,9.06685,0.50780255,8.305146,,0
2545310,2545310,9.292678,0.35961133,8.753261,,0
2961955,2961955,9.24656,0.5466618,8.426567,,0
2962364,2962364,10.126837,0.4735547,9.416505,,0
9270972,9270972,9.1755905,0.3448881,8.658258,,0
10351909,10351909,9.234377,0.642158,8.27114,,0
1559993,1559993,9.015811,0.35888693,8.477481,,0
3919879,3919879,9.162668,0.6337692,8.212014,,0
1559144,1559144,9.765456,0.5269287,8.975063,,0
580214,580214,9.4458475,0.44239673,8.782252,,0
582811,582811,9.908037,0.7033481,8.853015,,0
819922,819922,11.097235,0.7244749,10.010523,,0
1141159,1141159,10.7553,0.6140789,9.834181,,0
1143188,1143188,9.578314,0.5447756,8.76115,,0
1558842,1558842,9.685401,0.46625546,8.986018,,0
2104475,2104475,9.732992,0.5385883,8.92511,,0
2557092,2557092,9.549987,0.33657235,9.045128,,0
2557209,2557209,10.004842,0.6360732,9.050732,,0
2557863,2557863,10.065759,0.50418556,9.309481,,0
3427474,3427474,10.275939,0.6987314,9.227842,,0
6472964,6472964,9.515175,0.4942134,8.773855,,0
269209,269209,10.176438,0.3500982,9.651291,,0
821413,821413,10.022101,0.68320715,8.997291,,0
822245,822245,9.725879,0.5103678,8.960327,,0
1141109,1141109,10.259929,0.58232784,9.386436,,0
1560476,1560476,9.62847,0.55735123,8.792443,,0
1561110,1561110,9.935934,0.4807333,9.214834,,0
2559142,2559142,9.091573,0.42655814,8.4517355,,0
2974658,2974658,9.315818,0.39902547,8.717279,,0
3928258,3928258,10.440348,0.59849346,9.542607,,0
5087623,5087623,9.482243,0.49527395,8.739331,,0
583272,583272,10.469489,0.4302648,9.824092,,0
2109391,2109391,10.05244,0.6009918,9.150952,,0
4478659,4478659,10.462531,0.5993278,9.5635395,,0
126155,126155,10.504296,0.37315074,9.944571,,0
408468,408468,9.526671,0.37315074,8.966946,,0
408502,408502,10.382531,0.5550497,9.549956,,0
1571383,1571383,9.1530905,0.6713652,8.146043,,0
19493,19493,10.523001,0.2734252,10.112863,,0
190936,190936,9.780471,0.35743442,9.244319,,0
588099,588099,9.287789,0.43939537,8.628696,,0
799198,799198,10.092602,0.5968199,9.197372,,0
830460,830460,9.674328,0.4351583,9.02159,,0
1577435,1577435,9.19428,0.5083168,8.431805,,0
395875,395875,9.083778,0.5313378,8.286772,,0
802043,802043,9.950903,0.5381087,9.14374,,0
2569424,2569424,9.6054325,0.49791405,8.8585615,,0
1111598,1111598,9.947568,0.46568885,9.249035,,0
2057630,2057630,9.13947,0.6228528,8.205191,,0
11452781,11452781,10.025312,0.35670635,9.4902525,,0
565569,565569,9.5899105,0.59091103,8.703544,,0
122407,122407,9.244755,0.41204876,8.626681,,0
833865,833865,9.171326,0.4003455,8.570807,,0
2062668,2062668,9.070018,0.5541257,8.23883,,0
273926,273926,9.285049,0.6337692,8.334395,,0
45702,45702,10.666359,0.43758455,10.009982,,0
45809,45809,10.756489,0.48291844,10.032111,,0
122912,122912,10.82707,0.44179812,10.164373,,0
122945,122945,10.060628,0.39437345,9.469068,,0
123063,123063,10.608576,0.37594813,10.044654,,0
123301,123301,9.6862755,0.32024065,9.2059145,,0
186425,186425,10.643081,0.36321548,10.098257,,0
273973,273973,10.917057,0.81088597,9.700728,,0
273977,273977,10.269606,0.38354936,9.694282,,0
273994,273994,10.077264,0.60182136,9.174532,,0
274000,274000,10.987392,0.81950617,9.758133,,0
274003,274003,10.63056,0.52247435,9.8468485,,0
274770,274770,10.055435,0.4483379,9.382928,,0
275628,275628,9.70632,0.3646488,9.159347,,0
571659,571659,9.807048,0.42093813,9.175641,,0
571754,571754,10.401102,0.512918,9.631725,,0
572558,572558,9.177003,0.55781007,8.340288,,0
576232,576232,9.221207,0.5668866,8.370876,,0
807764,807764,10.080093,0.34112793,9.568401,,0
807782,807782,9.987306,0.4785371,9.2695,,0
808929,808929,10.29138,0.6188866,9.36305,,0
1122695,1122695,10.789649,0.4271781,10.148882,,0
1122727,1122727,9.637842,0.39637327,9.0432825,,0
1122797,1122797,10.35497,0.30737174,9.893912,,0
1122836,1122836,10.3775835,0.60594577,9.468665,,0
1535421,1535421,9.274476,0.39504108,8.681914,,0
1535731,1535731,9.0065155,0.2756264,8.593076,,0
1544105,1544105,9.581659,0.4055859,8.97328,,0
1544338,1544338,9.631947,0.4055859,9.023567,,0
1546302,1546302,10.76239,0.59091103,9.876023,,0
2072302,2072302,9.626972,0.4599819,8.936999,,0
2077955,2077955,10.747485,0.6533421,9.767472,,0
2086881,2086881,9.599609,0.38559952,9.02121,,0
2087147,2087147,9.05394,0.48182723,8.331199,,0
2537233,2537233,9.646059,0.67418075,8.634788,,0
3902545,3902545,9.109232,0.6116549,8.19175,,0
4454484,4454484,9.040152,0.81343913,7.819993,,0
6442410,6442410,9.931987,0.33350855,9.431724,,0
7215294,7215294,9.338273,0.39770138,8.741721,,0
10893019,10893019,9.077174,0.66924155,8.073312,,0
12655821,12655821,10.212199,0.5591837,9.373424,,0
1541582,1541582,9.470924,0.49896562,8.722476,,0
1126963,1126963,9.239291,0.3448881,8.721959,,0
811132,811132,9.302822,0.7137198,8.232243,,0
578630,578630,9.34694,0.51696736,8.571489,,0
1550333,1550333,10.214274,0.638365,9.256727,,0
2094152,2094152,9.069567,0.55458796,8.237685,,0
2961037,2961037,10.310044,0.59260744,9.421133,,0
5072183,5072183,9.926498,0.58362615,9.051059,,0
6453166,6453166,9.215437,0.6548118,8.233219,,0
1135649,1135649,9.059981,0.39836392,8.462436,,0
2100568,2100568,9.409438,0.6620866,8.416308,,0
3423079,3423079,9.61991,0.3327392,9.120802,,0
819562,819562,9.174882,0.6713652,8.167834,,0
819666,819666,9.56467,0.40493432,8.957268,,0
2096536,2096536,10.580993,0.50106114,9.829401,,0
2097075,2097075,9.310666,0.49261773,8.571739,,0
188963,188963,9.198326,0.35231212,8.669858,,0
583049,583049,9.58608,0.43271843,8.937002,,0
822530,822530,9.457829,0.3752505,8.894954,,0
1135591,1135591,9.677457,0.6196827,8.747932,,0
1135709,1135709,9.309109,0.40623656,8.699754,,0
1143691,1143691,9.431177,0.6228528,8.496898,,0
2096335,2096335,9.198997,0.4075349,8.587694,,0
2103422,2103422,9.244151,0.71944684,8.164981,,0
2105560,2105560,9.489169,0.46398464,8.793192,,0
2975100,2975100,10.6184845,0.5164633,9.84379,,0
5073345,5073345,9.809026,0.7053118,8.751059,,0
5086707,5086707,9.78397,0.6108439,8.867704,,0
19051,19051,10.240877,0.2799956,9.820884,,0
19070,19070,10.131246,0.525449,9.343072,,0
47640,47640,9.736116,0.4899451,9.001199,,0
81435,81435,11.264009,0.9378684,9.857206,,0
81648,81648,9.966748,0.41332987,9.346753,,0
125654,125654,9.696199,0.30737174,9.235142,,0
278741,278741,9.68932,0.41332987,9.0693245,,0
278796,278796,10.288336,0.67418075,9.277064,,0
279908,279908,10.544335,0.64441794,9.577708,,0
279911,279911,10.703477,0.68662953,9.6735325,,0
279956,279956,10.315818,0.40882936,9.702574,,0
405754,405754,9.420041,0.5641835,8.573766,,0
582577,582577,9.868578,0.39504108,9.276016,,0
822077,822077,9.432745,0.4524489,8.754071,,0
822357,822357,9.036269,0.44892758,8.362878,,0
822358,822358,10.547231,0.62599987,9.608231,,0
